id,tweet,sent_score
1.17601135476077E+018,thank you for sharing details kindly note that we have a lodged a complain for the mentioned issue,1
1.17600366429468E+018,hi rasiika appreciate if you could dm with the connection number location device details phone URL,0
1.17600063758845E+018,hi in order us to assist you on the concern you raised appreciate if you can share your connection URL,0
1.17596354779014E+018,hi router number location dm,0
1.17579076856647E+018,you for your suggestion kindly note that at the moment we do not have any unlimited data URL,1
1.1757153879688E+018,you are most welcome EMO_POS,1
1.17571227965814E+018,hi yes you can get in touch with us via dialog.skypeline id you can let us know your concern via our URL,0
1.17568542203653E+018,hi ramesh sorry for the inconvenance caused kindly note that rugby match is telecasting on sony URL,1
1.17567211308625E+018,could you please inbox your nic number to verify the connection,0
1.17566891648972E+018,hi chamal sure please share your connection number,1
1.1756611830446E+018,this is to keep you informed regarding the update that the nat geo channel replacement is on hold until further notice,0
1.17565416239632E+018,hi kindly refer the link below for more details on available channels URL,1
1.17563524862705E+018,hi we are extremely sorry for the inconvenience caused appreciate if you can share the respective URL,-1
1.17562842722909E+018,hi apologies if any inconvenience caused appreciate if you could dm us the complaint reference URL,-1
1.17561482122145E+018,hi please do share your concern to assist you accordingly,0
1.17534337368056E+018,hi amalsha kindly note that it is an add to bill option EMO_POS,1
1.17534032502558E+018,hi,0
1.17533547457304E+018,hi the same will be telecasted on sony ten channel the match is scheduled to start at URL,0
1.17533054700825E+018,hi are you referring to the match due today please,-1
1.17531312236787E+018,hi there currently we do not have hd only packs for per day tv connections however you can activate URL,0
1.17529917320329E+018,please provide your connection number and contact number via,0
1.17527463669667E+018,hi calls connection tariff mydialog app install URL,0
1.17525281508785E+018,well revert back with a feedback EMO_POS,0
1.17525230386096E+018,hi we are sorry for the inconvenience caused to you on this regard appreciate if you could dm us the URL,-1
1.17524606340769E+018,hi namila sorry for any inconvenience caused kindly dm us your connection number location details URL,1
1.1752415640645E+018,hi could you dm us your account number contact number to check on priority,0
1.17523880343658E+018,hi we do have mobile broadband data packages listed separately for prepaid and postpaid please URL,0
1.17506835752936E+018,hi kindly share all the requested details please thank you,1
1.17506750698328E+018,appreciate if you could share the relevant connection number as,1
1.17506588838872E+018,hi kindly share your connection number app version and device details via dm so that we can check URL,1
1.17506468319748E+018,appreciate if you could dm us the relevant connection along with your mobile device,1
1.17506320055289E+018,hi kindly share your connection number and device details via dm so that we can check and assist you on the same,1
1.17504844330954E+018,hi accept our apologies for the inconvenience caused.we will escalate this to the URL,0
1.17503934023123E+018,hi kindly dm your connection number and the nic number to check and assist you on the same,1
1.17496695812863E+018,please share with us if you experience the same in a particular location with your current URL,1
1.17494836885173E+018,hi if you are experiencing any issues with regard to the dialog connections and services please URL,0
1.17494834352651E+018,hi thameera we have lodge a compliant to relevant team as well your compliant number is URL,1
1.17493423337612E+018,hi thameera you have sent the screen shot only for port numbers are you still referring this URL,0
1.17493053596716E+018,hi there appreciate if you dm us the relevant connection number location details the phone model to check on,1
1.1749287795017E+018,escalate this issue to respective team as well,0
1.17492687498146E+018,hi eranga please share with us whether you are experiencing any data related issue and if so is URL,0
1.17490016495739E+018,most anticipated rugby encounter is finally in to dialog television sony ten ch no and URL,1
1.17489290031378E+018,hi mohamed the above is possible through sending us a mail attached with your nic copy to serviceUSER_MENTION,0
1.17489156969201E+018,am pm nighttime am URL,0
1.17488221892736E+018,hi zaman please be informed that the replacement of star vijay is still on hold until further notification,0
1.17468881511977E+018,hi lahiru how may we assist you please,0
1.17465618884954E+018,hi if you are referring to tax related details kindly visit the below link for detailed URL,1
1.17462386164155E+018,well check thoroughly and get back to you soon your patience would be highyl appreciated on the same,1
1.17461622009356E+018,we have already forward this to the relevant division to check on the,1
1.17460858433796E+018,appreciate if they could get in touch with us via any social media,1
1.17460711028342E+018,appreciate if you could let the relevant personal to know to get in touch with us to check on the same,1
1.17460668820222E+018,yes we cross checked with our team we have removed the required channel from our channel base URL,-1
1.17460296480114E+018,hi shanmugan are you facing a signal issue on your mobile,0
1.17458290831888E+018,voice dialog to dialog dialog to non dialog sms dialog to dialog URL,0
1.17456467748288E+018,well uopdate yoy ince an uodate comes,0
1.17454811558154E+018,your complain has escalate to relevant division reference,1
1.17454564887363E+018,hi hisham kindly note that the rugby world cup will be telecasting in sony ten sd hd,1
1.17453152765441E+018,hi appreciate if could dm us your connection number location details and a contact number of yours URL,0
1.17452860508856E+018,hi lasanka voice sms,0
1.17452610707841E+018,most anticipated rugby encounter begins tomorrow catch the rugby world cup live on dialog television URL,1
1.17451647014087E+018,you are most welcome EMO_POS,1
1.17435946797621E+018,hi kindly note that we have checked on the same and the mentioned link appears to be functioning URL,1
1.17430611861043E+018,hi which exact package are you referring to please,1
1.17424160465739E+018,hi if you have any concerns regarding the same we kindly request that you to dm us the exact concern URL,1
1.174225903142E+018,hi please share us your connection number and the nic number to help you on the same,0
1.17421143538108E+018,please note that youve entered the said data card on august and days will be calculated URL,0
1.17420472136989E+018,please note that the validity period of data card is days calendar days hence aug URL,0
1.17419502956655E+018,hi mahesh kindly check the dm as we have replied on the same,1
1.17419434662061E+018,hi shiraj apologies for any inconvenience caused appreciate if you could dm us the relevant URL,1
